Date,Day of Week,Time,Customers,Employees,Satisfaction,Profits,Expenses
2023-09-08,Friday,22:00,138,6,100,3395.99,30
2023-09-09,Saturday,10:00,64,5,85,1542.79,25
2023-09-09,Saturday,11:00,96,7,91,1506.45,35
2023-09-09,Saturday,12:00,36,4,60,861.51,20
2023-09-09,Saturday,13:00,28,4,47,564.11,20
2023-09-09,Saturday,14:00,37,4,62,654.98,20
2023-09-09,Saturday,15:00,48,4,80,949.93,20
2023-09-09,Saturday,16:00,65,4,100,1458.72,20
2023-09-09,Saturday,17:00,90,6,100,1777.25,30
2023-09-09,Saturday,18:00,105,7,100,2404.74,35
2023-09-09,Saturday,19:00,140,8,100,2942.04,40
2023-09-09,Saturday,20:00,143,10,95,3425.61,50
2023-09-09,Saturday,21:00,188,10,100,3803.87,50
2023-09-09,Saturday,22:00,184,10,100,4046.36,50
2023-09-10,Sunday,10:00,22,5,29,504.47,25
2023-09-10,Sunday,11:00,30,4,50,542.61,20
2023-09-10,Sunday,12:00,13,4,22,288.72,20
2023-09-10,Sunday,13:00,61,4,100,937.93,20
2023-09-10,Sunday,14:00,99,7,94,2222.94,35
2023-09-10,Sunday,15:00,15,4,25,241.23,20
2023-09-10,Sunday,16:00,87,4,100,1502.94,20
2023-09-10,Sunday,17:00,95,6,100,1998.58,30
2023-09-10,Sunday,18:00,117,7,100,2208.4,35
2023-09-10,Sunday,19:00,142,8,100,2756.38,40
2023-09-10,Sunday,20:00,153,8,100,3800.02,40
2023-09-10,Sunday,21:00,183,13,94,3055.42,65
2023-09-10,Sunday,22:00,123,9,91,2398.69,45
2023-09-11,Monday,10:00,62,4,100,1544.91,20
2023-09-11,Monday,11:00,36,5,48,893.1,25
2023-09-11,Monday,12:00,74,6,82,1772.32,30
2023-09-11,Monday,13:00,43,5,57,714.55,25
2023-09-11,Monday,14:00,16,4,27,251.89,20
2023-09-11,Monday,15:00,73,5,97,1637.51,25
2023-09-11,Monday,16:00,55,4,92,921.29,20
2023-09-11,Monday,17:00,60,4,100,1282.84,20
2023-09-11,Monday,18:00,128,10,85,2117.48,50
2023-09-11,Monday,19:00,148,9,100,2316.23,45
2023-09-11,Monday,20:00,141,11,85,2833.17,55
2023-09-11,Monday,21:00,147,9,100,3103.63,45
2023-09-11,Monday,22:00,159,7,100,3495.55,35
2023-09-12,Tuesday,10:00,79,7,75,1310.49,35
2023-09-12,Tuesday,11:00,100,5,100,2081.17,25
2023-09-12,Tuesday,12:00,80,8,67,1273.34,40
2023-09-12,Tuesday,13:00,66,4,100,1631.89,20
2023-09-12,Tuesday,14:00,36,4,60,695.28,20
2023-09-12,Tuesday,15:00,82,4,100,1827.28,20
2023-09-12,Tuesday,16:00,87,7,83,1749.43,35
2023-09-12,Tuesday,17:00,22,4,37,331.92,20
2023-09-12,Tuesday,18:00,101,8,84,2002.82,40
2023-09-12,Tuesday,19:00,134,9,99,3090.89,45
2023-09-12,Tuesday,20:00,142,6,100,2337.54,30
2023-09-12,Tuesday,21:00,102,7,97,2099.6,35
2023-09-12,Tuesday,22:00,136,7,100,3262.99,35
2023-09-13,Wednesday,10:00,19,4,32,409.67,20
2023-09-13,Wednesday,11:00,19,4,32,307.04,20
2023-09-13,Wednesday,12:00,92,5,100,1696.8,25
2023-09-13,Wednesday,13:00,68,4,100,1306.7,20
2023-09-13,Wednesday,14:00,51,6,57,1179.35,30
2023-09-13,Wednesday,15:00,67,4,100,1427.24,20
2023-09-13,Wednesday,16:00,87,4,100,2132.25,20
2023-09-13,Wednesday,17:00,42,5,56,987.65,25
2023-09-13,Wednesday,18:00,129,6,100,2171.27,30
2023-09-13,Wednesday,19:00,121,6,100,2515.54,30
2023-09-13,Wednesday,20:00,174,7,100,2705.92,35
2023-09-13,Wednesday,21:00,117,7,100,2333.84,35
2023-09-13,Wednesday,22:00,111,7,100,2259.1,35
2023-09-14,Thursday,10:00,34,5,45,624.38,25
2023-09-14,Thursday,11:00,87,5,100,1339.81,25
2023-09-14,Thursday,12:00,83,8,69,1777.92,40
2023-09-14,Thursday,13:00,60,7,57,1483.6,35
2023-09-14,Thursday,14:00,87,6,97,1584.11,30
2023-09-14,Thursday,15:00,69,5,92,1509.63,25
2023-09-14,Thursday,16:00,12,4,20,285.09,20
2023-09-14,Thursday,17:00,24,4,40,477.88,20
2023-09-14,Thursday,18:00,190,12,100,3914.09,60
2023-09-14,Thursday,19:00,163,8,100,3486.84,40
2023-09-14,Thursday,20:00,148,10,99,3043.57,50
2023-09-14,Thursday,21:00,130,7,100,1969.77,35
2023-09-14,Thursday,22:00,153,10,100,2798.12,50
2023-09-15,Friday,10:00,48,4,80,908.89,20
2023-09-15,Friday,11:00,41,4,68,711.6,20
2023-09-15,Friday,12:00,42,6,47,944.02,30
2023-09-15,Friday,13:00,71,5,95,1125.54,25
2023-09-15,Friday,14:00,21,4,35,353.38,20
2023-09-15,Friday,15:00,94,6,100,1620.74,30
2023-09-15,Friday,16:00,75,6,83,1175.87,30
2023-09-15,Friday,17:00,61,4,100,1044.25,20
2023-09-15,Friday,18:00,170,11,100,3422.07,55
2023-09-15,Friday,19:00,154,11,93,2542.37,55
2023-09-15,Friday,20:00,182,11,100,3666.02,55
2023-09-15,Friday,21:00,150,8,100,2460.14,40
2023-09-15,Friday,22:00,171,7,100,3896.02,35
2023-09-16,Saturday,10:00,10,4,17,244.78,20
2023-09-16,Saturday,11:00,49,4,82,928.43,20
2023-09-16,Saturday,12:00,98,7,93,1739.86,35
2023-09-16,Saturday,13:00,52,4,87,1076.37,20
2023-09-16,Saturday,14:00,67,6,74,1603.4,30
2023-09-16,Saturday,15:00,86,7,82,1553.56,35
2023-09-16,Saturday,16:00,91,4,100,1811.05,20
2023-09-16,Saturday,17:00,83,7,79,1693.79,35
2023-09-16,Saturday,18:00,151,9,100,3031.84,45
2023-09-16,Saturday,19:00,182,13,93,4501.38,65
2023-09-16,Saturday,20:00,123,6,100,1984.29,30
2023-09-16,Saturday,21:00,116,4,100,2617.84,20
2023-09-16,Saturday,22:00,117,9,87,1792.08,45
2023-09-17,Sunday,10:00,97,4,100,1842.76,20
2023-09-17,Sunday,11:00,56,5,75,1376.05,25
2023-09-17,Sunday,12:00,99,8,82,1498.79,40
2023-09-17,Sunday,13:00,67,7,64,1435.43,35
2023-09-17,Sunday,14:00,65,7,62,1001.07,35
2023-09-17,Sunday,15:00,39,4,65,718.49,20
2023-09-17,Sunday,16:00,78,4,100,1258.62,20
2023-09-17,Sunday,17:00,47,5,63,906.69,25
2023-09-17,Sunday,18:00,187,12,100,3929.58,60
2023-09-17,Sunday,19:00,142,7,100,2216.86,35
2023-09-17,Sunday,20:00,163,8,100,3545.1,40
2023-09-17,Sunday,21:00,127,8,100,2807.25,40
2023-09-17,Sunday,22:00,185,9,100,3389.08,45
2023-09-18,Monday,10:00,25,4,42,473.81,20
2023-09-18,Monday,11:00,39,5,52,601.63,25
2023-09-18,Monday,12:00,27,4,45,436.55,20
2023-09-18,Monday,13:00,99,6,100,1576.04,30
2023-09-18,Monday,14:00,17,4,28,268.22,20
2023-09-18,Monday,15:00,46,4,77,749.46,20
2023-09-18,Monday,16:00,33,5,44,733.72,25
2023-09-18,Monday,17:00,90,4,100,1551.5,20
2023-09-18,Monday,18:00,162,9,100,2452.95,45
2023-09-18,Monday,19:00,145,8,100,2251.82,40
2023-09-18,Monday,20:00,103,7,98,2208.71,35
2023-09-18,Monday,21:00,173,9,100,3342.49,45
2023-09-18,Monday,22:00,110,7,100,2590.17,35
2023-09-19,Tuesday,10:00,96,4,100,2222.44,20
2023-09-19,Tuesday,11:00,100,9,74,2067.03,45
2023-09-19,Tuesday,12:00,21,4,35,503.37,20
2023-09-19,Tuesday,13:00,86,7,82,2133.98,35
2023-09-19,Tuesday,14:00,67,4,100,1083.32,20
2023-09-19,Tuesday,15:00,95,5,100,1785.31,25
2023-09-19,Tuesday,16:00,19,4,32,324.84,20
2023-09-19,Tuesday,17:00,86,8,72,1321.82,40
2023-09-19,Tuesday,18:00,155,7,100,3101.39,35
2023-09-19,Tuesday,19:00,103,8,86,2521.24,40
2023-09-19,Tuesday,20:00,185,10,100,4393.8,50
2023-09-19,Tuesday,21:00,178,8,100,3012.24,40
2023-09-19,Tuesday,22:00,174,11,100,3130.81,55
2023-09-20,Wednesday,10:00,64,4,100,1498.63,20
2023-09-20,Wednesday,11:00,15,4,25,268.46,20
2023-09-20,Wednesday,12:00,69,4,100,1492.64,20
2023-09-20,Wednesday,13:00,60,5,80,1366.86,25
2023-09-20,Wednesday,14:00,45,4,75,1110.02,20
2023-09-20,Wednesday,15:00,74,7,70,1483.3,35
2023-09-20,Wednesday,16:00,70,4,100,1367.41,20
2023-09-20,Wednesday,17:00,15,4,25,366.43,20
2023-09-20,Wednesday,18:00,104,8,87,2447.69,40
2023-09-20,Wednesday,19:00,108,4,100,2501.86,20
2023-09-20,Wednesday,20:00,130,9,96,2003.62,45
2023-09-20,Wednesday,21:00,173,11,100,3334.29,55
2023-09-20,Wednesday,22:00,128,7,100,2972.75,35
2023-09-21,Thursday,10:00,93,8,78,2075.61,40
2023-09-21,Thursday,11:00,38,4,63,836.27,20
2023-09-21,Thursday,12:00,18,4,30,357.27,20
2023-09-21,Thursday,13:00,66,4,100,1030.67,20
2023-09-21,Thursday,14:00,73,5,97,1307.96,25
2023-09-21,Thursday,15:00,69,6,77,1166.41,30
2023-09-21,Thursday,16:00,25,4,42,622.77,20
2023-09-21,Thursday,17:00,74,5,99,1424.89,25
2023-09-21,Thursday,18:00,103,6,100,2567.8,30
2023-09-21,Thursday,19:00,144,7,100,2562.6,35
2023-09-21,Thursday,20:00,174,7,100,3794.94,35
2023-09-21,Thursday,21:00,124,8,100,3031.92,40
2023-09-21,Thursday,22:00,146,7,100,3320.2,35
2023-09-22,Friday,10:00,82,4,100,1883.46,20
2023-09-22,Friday,11:00,76,4,100,1650.55,20
2023-09-22,Friday,12:00,25,4,42,477.11,20
2023-09-22,Friday,13:00,10,4,17,166.96,20
2023-09-22,Friday,14:00,24,5,32,454.55,25
2023-09-22,Friday,15:00,57,4,95,950.38,20
2023-09-22,Friday,16:00,95,6,100,1543.94,30
2023-09-22,Friday,17:00,85,6,94,1295.69,30
2023-09-22,Friday,18:00,148,8,100,3117.57,40
2023-09-22,Friday,19:00,123,8,100,2308.33,40
2023-09-22,Friday,20:00,144,7,100,3058.23,35
2023-09-22,Friday,21:00,172,12,96,3810.99,60
2023-09-22,Friday,22:00,184,13,94,3864.96,65
2023-09-23,Saturday,10:00,33,4,55,500.26,20
2023-09-23,Saturday,11:00,46,4,77,984.1,20
2023-09-23,Saturday,12:00,24,4,40,377.66,20
2023-09-23,Saturday,13:00,65,4,100,1286.96,20
2023-09-23,Saturday,14:00,36,4,60,756.2,20
2023-09-23,Saturday,15:00,12,4,20,298.06,20
2023-09-23,Saturday,16:00,96,6,100,1543.44,30
2023-09-23,Saturday,17:00,54,4,90,823.57,20
2023-09-23,Saturday,18:00,149,9,100,2948.86,45
2023-09-23,Saturday,19:00,127,8,100,2513.45,40
2023-09-23,Saturday,20:00,185,13,95,3768.38,65
2023-09-23,Saturday,21:00,182,9,100,3243,45
2023-09-23,Saturday,22:00,124,10,83,2757.94,50
2023-09-24,Sunday,10:00,23,4,38,395.11,20
2023-09-24,Sunday,11:00,76,5,100,1633.69,25
2023-09-24,Sunday,12:00,57,4,95,1281.25,20
2023-09-24,Sunday,13:00,58,4,97,1269.78,20
2023-09-24,Sunday,14:00,63,4,100,1433.37,20
2023-09-24,Sunday,15:00,72,6,80,1744.59,30
2023-09-24,Sunday,16:00,90,5,100,1735.36,25
2023-09-24,Sunday,17:00,40,4,67,967.49,20
2023-09-24,Sunday,18:00,185,8,100,2993.87,40
2023-09-24,Sunday,19:00,162,12,90,3671.14,60
2023-09-24,Sunday,20:00,172,11,100,3490.26,55
2023-09-24,Sunday,21:00,127,9,94,2230.87,45
2023-09-24,Sunday,22:00,164,11,99,2565.43,55
2023-09-25,Monday,10:00,23,4,38,438.27,20
2023-09-25,Monday,11:00,30,5,40,570.43,25
2023-09-25,Monday,12:00,19,4,32,349.65,20
2023-09-25,Monday,13:00,38,4,63,607.29,20
2023-09-25,Monday,14:00,76,7,72,1283.63,35
2023-09-25,Monday,15:00,62,4,100,1343.21,20
2023-09-25,Monday,16:00,57,4,95,951.55,20
2023-09-25,Monday,17:00,98,4,100,2293.71,20
2023-09-25,Monday,18:00,124,9,92,2003.82,45
2023-09-25,Monday,19:00,112,6,100,1757.07,30
2023-09-25,Monday,20:00,158,8,100,3371.85,40
2023-09-25,Monday,21:00,115,4,100,2500.82,20
2023-09-25,Monday,22:00,169,10,100,2629.79,50
2023-09-26,Tuesday,10:00,42,4,70,929.15,20
2023-09-26,Tuesday,11:00,48,5,64,1157.31,25
2023-09-26,Tuesday,12:00,72,6,80,1146.17,30
2023-09-26,Tuesday,13:00,83,5,100,1811,25
2023-09-26,Tuesday,14:00,29,4,48,706.55,20
2023-09-26,Tuesday,15:00,19,4,32,427.76,20
2023-09-26,Tuesday,16:00,40,4,67,924.85,20
2023-09-26,Tuesday,17:00,98,5,100,2266.74,25
2023-09-26,Tuesday,18:00,124,5,100,2393.95,25
2023-09-26,Tuesday,19:00,170,11,100,3471.85,55
2023-09-26,Tuesday,20:00,110,6,100,1903.02,30
2023-09-26,Tuesday,21:00,120,9,89,2086.45,45
2023-09-26,Tuesday,22:00,167,8,100,3880.64,40
2023-09-27,Wednesday,10:00,89,7,85,2139.27,35
2023-09-27,Wednesday,11:00,66,4,100,1136.24,20
2023-09-27,Wednesday,12:00,16,4,27,351.94,20
2023-09-27,Wednesday,13:00,84,4,100,1536.51,20
2023-09-27,Wednesday,14:00,85,7,81,1585.8,35
2023-09-27,Wednesday,15:00,55,4,92,942.59,20
2023-09-27,Wednesday,16:00,18,4,30,398.79,20
2023-09-27,Wednesday,17:00,81,6,90,1735.7,30
2023-09-27,Wednesday,18:00,155,8,100,2658.22,40
2023-09-27,Wednesday,19:00,175,9,100,3988.77,45
2023-09-27,Wednesday,20:00,158,7,100,3619.36,35
2023-09-27,Wednesday,21:00,130,5,100,2375.54,25
2023-09-27,Wednesday,22:00,119,8,99,2201.26,40
2023-09-28,Thursday,10:00,92,6,100,2235.29,30
2023-09-28,Thursday,11:00,41,4,68,892.55,20
2023-09-28,Thursday,12:00,65,6,72,1090.91,30
2023-09-28,Thursday,13:00,53,4,88,1140.7,20
2023-09-28,Thursday,14:00,83,4,100,1831.03,20
2023-09-28,Thursday,15:00,77,4,100,1557.49,20
2023-09-28,Thursday,16:00,78,4,100,1416.66,20
2023-09-28,Thursday,17:00,28,4,47,651.55,20
2023-09-28,Thursday,18:00,139,6,100,2501.19,30
2023-09-28,Thursday,19:00,179,8,100,3140.49,40
2023-09-28,Thursday,20:00,164,9,100,2975.34,45
2023-09-28,Thursday,21:00,101,5,100,2305.7,25
2023-09-28,Thursday,22:00,158,9,100,2989.28,45
2023-09-29,Friday,10:00,34,4,57,815.03,20
2023-09-29,Friday,11:00,44,4,73,929.65,20
2023-09-29,Friday,12:00,42,5,56,884.67,25
2023-09-29,Friday,13:00,100,8,83,1943.48,40
2023-09-29,Friday,14:00,23,4,38,566.29,20
2023-09-29,Friday,15:00,80,6,89,1923.73,30
2023-09-29,Friday,16:00,58,4,97,1207.01,20
2023-09-29,Friday,17:00,76,5,100,1653.2,25
2023-09-29,Friday,18:00,115,4,100,1864.35,20
2023-09-29,Friday,19:00,103,5,100,1557.97,25
2023-09-29,Friday,20:00,121,8,100,2298.29,40
2023-09-29,Friday,21:00,102,4,100,2282.03,20
2023-09-29,Friday,22:00,183,9,100,3656.14,45
2023-09-30,Saturday,10:00,59,4,98,1062.48,20
2023-09-30,Saturday,11:00,42,6,47,749.04,30
2023-09-30,Saturday,12:00,54,4,90,1102.55,20
2023-09-30,Saturday,13:00,32,4,53,793.26,20
2023-09-30,Saturday,14:00,38,4,63,680.84,20
2023-09-30,Saturday,15:00,85,4,100,1791.21,20
2023-09-30,Saturday,16:00,25,4,42,465.36,20
2023-09-30,Saturday,17:00,69,4,100,1630.65,20
2023-09-30,Saturday,18:00,134,6,100,3201.09,30
2023-09-30,Saturday,19:00,118,9,87,2338.83,45
2023-09-30,Saturday,20:00,188,10,100,3431.36,50
2023-09-30,Saturday,21:00,190,13,97,3770.22,65
2023-09-30,Saturday,22:00,158,7,100,2723.07,35
2023-10-01,Sunday,10:00,16,4,27,298.96,20
2023-10-01,Sunday,11:00,22,4,37,535.65,20
2023-10-01,Sunday,12:00,87,8,72,1530.12,40
2023-10-01,Sunday,13:00,31,5,41,728.94,25
2023-10-01,Sunday,14:00,51,6,57,1143.85,30
2023-10-01,Sunday,15:00,80,4,100,1884.25,20
2023-10-01,Sunday,16:00,55,4,92,1133.92,20
2023-10-01,Sunday,17:00,23,4,38,452.15,20
2023-10-01,Sunday,18:00,178,9,100,2694.03,45
2023-10-01,Sunday,19:00,180,13,92,3013.56,65
2023-10-01,Sunday,20:00,130,7,100,2786.18,35
2023-10-01,Sunday,21:00,125,9,93,3120.06,45
2023-10-01,Sunday,22:00,136,5,100,2569.62,25
2023-10-02,Monday,10:00,28,4,47,674.17,20
2023-10-02,Monday,11:00,24,4,40,490,20
2023-10-02,Monday,12:00,74,6,82,1736.74,30
2023-10-02,Monday,13:00,45,5,60,714.31,25
2023-10-02,Monday,14:00,49,4,82,847.63,20
2023-10-02,Monday,15:00,15,4,25,246.93,20
2023-10-02,Monday,16:00,74,6,82,1512.66,30
2023-10-02,Monday,17:00,97,7,92,2077.96,35
2023-10-02,Monday,18:00,105,6,100,2028.64,30
2023-10-02,Monday,19:00,145,10,97,2703.47,50
2023-10-02,Monday,20:00,161,12,89,3926.33,60
2023-10-02,Monday,21:00,152,7,100,3076.67,35
2023-10-02,Monday,22:00,150,10,100,2460.96,50
2023-10-03,Tuesday,10:00,33,4,55,735.44,20
2023-10-03,Tuesday,11:00,87,4,100,1760.29,20
2023-10-03,Tuesday,12:00,68,6,76,1611.21,30
2023-10-03,Tuesday,13:00,14,4,23,314.5,20
2023-10-03,Tuesday,14:00,22,5,29,367.11,25
2023-10-03,Tuesday,15:00,60,4,100,1452.46,20
2023-10-03,Tuesday,16:00,89,8,74,1629.77,40
2023-10-03,Tuesday,17:00,42,4,70,658.08,20
2023-10-03,Tuesday,18:00,111,7,100,2722.27,35
2023-10-03,Tuesday,19:00,169,10,100,3850.03,50
2023-10-03,Tuesday,20:00,122,5,100,1849.81,25
2023-10-03,Tuesday,21:00,187,9,100,4359.42,45
2023-10-03,Tuesday,22:00,141,11,85,3078.71,55
2023-10-04,Wednesday,10:00,43,4,72,1046.98,20
2023-10-04,Wednesday,11:00,73,4,100,1714.91,20
2023-10-04,Wednesday,12:00,25,4,42,392.45,20
2023-10-04,Wednesday,13:00,82,8,68,1586.93,40
2023-10-04,Wednesday,14:00,25,4,42,584.05,20
2023-10-04,Wednesday,15:00,87,4,100,1395.62,20
2023-10-04,Wednesday,16:00,31,4,52,546.86,20
2023-10-04,Wednesday,17:00,23,4,38,355.13,20
2023-10-04,Wednesday,18:00,187,9,100,3503.47,45
2023-10-04,Wednesday,19:00,154,10,100,3629.14,50
2023-10-04,Wednesday,20:00,165,12,92,3521.96,60
2023-10-04,Wednesday,21:00,125,9,93,2188.42,45
2023-10-04,Wednesday,22:00,119,4,100,2884.94,20
2023-10-05,Thursday,10:00,15,4,25,310.21,20
2023-10-05,Thursday,11:00,11,4,18,242.94,20
2023-10-05,Thursday,12:00,79,6,88,1669.9,30
2023-10-05,Thursday,13:00,50,4,83,1240.09,20
2023-10-05,Thursday,14:00,19,4,32,312.95,20
2023-10-05,Thursday,15:00,96,7,91,1904.77,35
2023-10-05,Thursday,16:00,69,4,100,1502.86,20
2023-10-05,Thursday,17:00,21,4,35,405.89,20
2023-10-05,Thursday,18:00,135,5,100,2439.21,25
2023-10-05,Thursday,19:00,190,8,100,4454.86,40
2023-10-05,Thursday,20:00,151,10,100,2959.94,50
2023-10-05,Thursday,21:00,109,6,100,1853.3,30
2023-10-05,Thursday,22:00,130,5,100,2920.41,25
2023-10-06,Friday,10:00,68,4,100,1520.15,20
2023-10-06,Friday,11:00,48,4,80,724.87,20
2023-10-06,Friday,12:00,87,4,100,1939.09,20
2023-10-06,Friday,13:00,95,4,100,1876.96,20
2023-10-06,Friday,14:00,22,4,37,396.65,20
2023-10-06,Friday,15:00,68,6,76,1164.09,30
2023-10-06,Friday,16:00,73,6,81,1595.4,30
2023-10-06,Friday,17:00,38,4,63,610.48,20
2023-10-06,Friday,18:00,148,9,100,3339.23,45
2023-10-06,Friday,19:00,166,9,100,3917.02,45
2023-10-06,Friday,20:00,103,4,100,1831.44,20
2023-10-06,Friday,21:00,120,9,89,2573.52,45
2023-10-06,Friday,22:00,133,5,100,2259.95,25
2023-10-07,Saturday,10:00,36,4,60,562.95,20
2023-10-07,Saturday,11:00,95,7,90,1999.2,35
2023-10-07,Saturday,12:00,72,4,100,1269.33,20
2023-10-07,Saturday,13:00,95,8,79,2328.24,40
2023-10-07,Saturday,14:00,79,7,75,1217.52,35
2023-10-07,Saturday,15:00,90,7,86,1978.66,35
2023-10-07,Saturday,16:00,37,4,62,775.97,20
2023-10-07,Saturday,17:00,69,6,77,1439.81,30
2023-10-07,Saturday,18:00,153,8,100,3798.71,40
2023-10-07,Saturday,19:00,184,13,94,4452.11,65
2023-10-07,Saturday,20:00,186,8,100,3818.1,40
2023-10-07,Saturday,21:00,173,12,96,2950.37,60
2023-10-07,Saturday,22:00,151,11,92,3364.28,55
2023-10-08,Sunday,10:00,18,4,30,404.04,20
2023-10-08,Sunday,11:00,29,4,48,503.99,20
2023-10-08,Sunday,12:00,40,4,67,720.38,20
2023-10-08,Sunday,13:00,61,6,68,1256.87,30
2023-10-08,Sunday,14:00,95,5,100,2167.1,25
2023-10-08,Sunday,15:00,98,8,82,2208.55,40
2023-10-08,Sunday,16:00,29,5,39,656.31,25
2023-10-08,Sunday,17:00,22,4,37,518.24,20
2023-10-08,Sunday,18:00,155,7,100,3167.23,35
2023-10-08,Sunday,19:00,112,4,100,2630.75,20
2023-10-08,Sunday,20:00,158,10,100,2553.45,50
2023-10-08,Sunday,21:00,148,10,99,3592.25,50
2023-10-08,Sunday,22:00,120,8,100,2544.94,40
2023-10-09,Monday,10:00,68,4,100,1108.04,20
2023-10-09,Monday,11:00,63,5,84,1403.31,25
2023-10-09,Monday,12:00,46,4,77,1049.25,20
2023-10-09,Monday,13:00,32,4,53,582.1,20
2023-10-09,Monday,14:00,29,4,48,469.17,20
2023-10-09,Monday,15:00,36,4,60,796.45,20
2023-10-09,Monday,16:00,43,6,48,960.93,30
2023-10-09,Monday,17:00,92,7,88,1467.5,35
2023-10-09,Monday,18:00,148,6,100,3535.76,30
2023-10-09,Monday,19:00,119,6,100,2396.27,30
2023-10-09,Monday,20:00,187,12,100,3841.8,60
2023-10-09,Monday,21:00,129,5,100,2048.87,25
2023-10-09,Monday,22:00,107,4,100,1659.83,20
2023-10-10,Tuesday,10:00,15,4,25,252.82,20
2023-10-10,Tuesday,11:00,96,7,91,1933.75,35
2023-10-10,Tuesday,12:00,61,4,100,1278.77,20
2023-10-10,Tuesday,13:00,88,4,100,1408.85,20
2023-10-10,Tuesday,14:00,53,6,59,874.6,30
2023-10-10,Tuesday,15:00,37,5,49,585.33,25
2023-10-10,Tuesday,16:00,94,5,100,1979.62,25
2023-10-10,Tuesday,17:00,98,4,100,1568.36,20
2023-10-10,Tuesday,18:00,188,10,100,3038.52,50
2023-10-10,Tuesday,19:00,101,6,100,1631.38,30
2023-10-10,Tuesday,20:00,142,10,95,2476.77,50
2023-10-10,Tuesday,21:00,183,10,100,4537.06,50
2023-10-10,Tuesday,22:00,169,10,100,2675.26,50
2023-10-11,Wednesday,10:00,22,4,37,413.03,20
2023-10-11,Wednesday,11:00,98,4,100,2278.35,20
2023-10-11,Wednesday,12:00,34,5,45,669.72,25
2023-10-11,Wednesday,13:00,29,4,48,712.57,20
2023-10-11,Wednesday,14:00,33,4,55,724.27,20
2023-10-11,Wednesday,15:00,36,4,60,762.85,20
2023-10-11,Wednesday,16:00,79,4,100,1734.32,20
2023-10-11,Wednesday,17:00,43,4,72,892.5,20
2023-10-11,Wednesday,18:00,168,11,100,4045.27,55
2023-10-11,Wednesday,19:00,170,12,94,3960.71,60
2023-10-11,Wednesday,20:00,138,8,100,3048.02,40
2023-10-11,Wednesday,21:00,119,4,100,2510.18,20
2023-10-11,Wednesday,22:00,153,8,100,3429.53,40
2023-10-12,Thursday,10:00,13,4,22,211.78,20
2023-10-12,Thursday,11:00,74,7,70,1322.12,35
2023-10-12,Thursday,12:00,24,5,32,472.62,25
2023-10-12,Thursday,13:00,37,5,49,768.58,25
2023-10-12,Thursday,14:00,31,4,52,745.06,20
2023-10-12,Thursday,15:00,95,8,79,2356.28,40
2023-10-12,Thursday,16:00,17,4,28,390.47,20
2023-10-12,Thursday,17:00,14,4,23,281.99,20
2023-10-12,Thursday,18:00,171,7,100,3786.78,35
2023-10-12,Thursday,19:00,106,6,100,2124.95,30
2023-10-12,Thursday,20:00,140,7,100,2599.51,35
2023-10-12,Thursday,21:00,189,12,100,4207.23,60
2023-10-12,Thursday,22:00,128,6,100,2449.69,30
2023-10-13,Friday,10:00,60,4,100,1400.41,20
2023-10-13,Friday,11:00,15,4,25,278.19,20
2023-10-13,Friday,12:00,91,6,100,1678.59,30
2023-10-13,Friday,13:00,38,4,63,601.83,20
2023-10-13,Friday,14:00,94,7,90,1836.75,35
2023-10-13,Friday,15:00,26,4,43,462.21,20
2023-10-13,Friday,16:00,92,6,100,2178.7,30
2023-10-13,Friday,17:00,99,4,100,2170.77,20
2023-10-13,Friday,18:00,152,9,100,3469.28,45
2023-10-13,Friday,19:00,166,12,92,3515.89,60
2023-10-13,Friday,20:00,183,11,100,3671.67,55
2023-10-13,Friday,21:00,110,6,100,2505.6,30
2023-10-13,Friday,22:00,128,7,100,3116.57,35
2023-10-14,Saturday,10:00,37,4,62,612.07,20
2023-10-14,Saturday,11:00,54,4,90,1006.1,20
2023-10-14,Saturday,12:00,18,4,30,323.06,20
2023-10-14,Saturday,13:00,14,4,23,268.25,20
2023-10-14,Saturday,14:00,52,6,58,1203.6,30
2023-10-14,Saturday,15:00,94,5,100,1415.55,25
2023-10-14,Saturday,16:00,53,4,88,1071.55,20
2023-10-14,Saturday,17:00,40,5,53,829.34,25
2023-10-14,Saturday,18:00,111,8,92,2083.11,40
2023-10-14,Saturday,19:00,162,7,100,2669.61,35
2023-10-14,Saturday,20:00,138,8,100,2343.89,40
2023-10-14,Saturday,21:00,119,4,100,1804.22,20
2023-10-14,Saturday,22:00,115,9,85,1828.39,45
2023-10-15,Sunday,10:00,89,4,100,1628.74,20
2023-10-15,Sunday,11:00,32,4,53,653.74,20
2023-10-15,Sunday,12:00,76,6,84,1709.72,30
2023-10-15,Sunday,13:00,54,5,72,1240.36,25
2023-10-15,Sunday,14:00,45,5,60,901.9,25
2023-10-15,Sunday,15:00,51,4,85,1142.93,20
2023-10-15,Sunday,16:00,13,4,22,196.14,20
2023-10-15,Sunday,17:00,49,4,82,760.2,20
2023-10-15,Sunday,18:00,186,9,100,3871.42,45
2023-10-15,Sunday,19:00,174,9,100,3897.06,45
2023-10-15,Sunday,20:00,149,6,100,3318.77,30
2023-10-15,Sunday,21:00,128,7,100,3145.96,35
2023-10-15,Sunday,22:00,185,13,95,3923.31,65
2023-10-16,Monday,10:00,72,4,100,1776.16,20
2023-10-16,Monday,11:00,63,7,60,973.93,35
2023-10-16,Monday,12:00,57,5,76,1347.32,25
2023-10-16,Monday,13:00,17,4,28,316.13,20
